SimTime,Day,TimeOfDay,NumVehicleGenerated,NumVehiclesActive,NumVehiclesWaiting,NumVehicleCompleted,AverageSpeed,VehicleDensity
558,1,558,1483,977,0,738,3.8843,0.0097
559,1,559,1485,977,0,741,3.8884,0.0097
560,1,560,1487,978,0,744,3.8845,0.0097
561,1,561,1489,977,0,747,3.8976,0.0097
562,1,562,1491,976,0,750,3.8965,0.0097
563,1,563,1493,977,0,753,3.9161,0.0097
564,1,564,1495,977,0,755,3.9069,0.0097
565,1,565,1497,976,0,758,3.9191,0.0097
566,1,566,1499,977,0,759,3.8915,0.0097
567,1,567,1501,978,0,761,3.9059,0.0097
568,1,568,1503,977,0,766,3.8792,0.0097
569,1,569,1504,976,0,769,3.9037,0.0097
570,1,570,1507,980,0,769,3.8776,0.0097
571,1,571,1510,977,0,775,3.8680,0.0097
572,1,572,1512,978,0,777,3.8763,0.0097
573,1,573,1514,980,0,778,3.8418,0.0097
574,1,574,1516,981,0,780,3.8379,0.0098
575,1,575,1518,980,0,784,3.8224,0.0097
576,1,576,1520,982,0,785,3.8320,0.0098
577,1,577,1522,979,0,790,3.7886,0.0097
578,1,578,1524,978,0,794,3.8139,0.0097
579,1,579,1527,977,0,798,3.8424,0.0097
580,1,580,1529,977,0,800,3.8495,0.0097
581,1,581,1532,976,0,804,3.8730,0.0097
582,1,582,1534,979,0,805,3.8376,0.0097
583,1,583,1536,980,0,806,3.8418,0.0097
584,1,584,1538,978,0,810,3.8558,0.0097
585,1,585,1540,978,0,813,3.8834,0.0097
586,1,586,1542,979,0,814,3.8784,0.0097
587,1,587,1545,980,0,816,3.9143,0.0097
588,1,588,1548,980,0,819,3.9378,0.0097
589,1,589,1550,981,0,820,3.9307,0.0098
590,1,590,1552,980,0,823,3.8786,0.0097
591,1,591,1555,980,0,826,3.9051,0.0097
592,1,592,1557,977,0,831,3.9314,0.0097
593,1,593,1559,973,0,838,3.9126,0.0097
594,1,594,1561,973,0,841,3.9322,0.0097
595,1,595,1563,974,0,844,3.8881,0.0097
596,1,596,1566,974,0,847,3.9292,0.0097
597,1,597,1568,972,0,851,3.9105,0.0097
598,1,598,1570,974,0,851,3.8532,0.0097
599,1,599,1573,975,0,853,3.8872,0.0097
600,1,600,1575,971,0,859,3.8744,0.0097
601,1,601,1577,972,0,860,3.8992,0.0097
602,1,602,1579,970,0,865,3.9113,0.0096
603,1,603,1581,974,0,867,3.9045,0.0097
604,1,604,1583,975,0,868,3.8738,0.0097
605,1,605,1585,974,0,872,3.8922,0.0097
606,1,606,1587,978,0,873,3.8865,0.0097
607,1,607,1589,977,0,876,3.9130,0.0097
608,1,608,1591,974,0,882,3.9168,0.0097
609,1,609,1593,975,0,883,3.9374,0.0097
610,1,610,1595,975,0,885,3.9210,0.0097
611,1,611,1597,976,0,886,3.9211,0.0097
612,1,612,1599,978,0,887,3.9315,0.0097
613,1,613,1601,979,0,889,3.9254,0.0097
614,1,614,1603,980,0,890,3.9020,0.0097
615,1,615,1605,977,0,895,3.9007,0.0097
616,1,616,1607,977,0,897,3.9222,0.0097
617,1,617,1610,978,0,901,3.9427,0.0097
618,1,618,1612,976,0,906,3.9293,0.0097
619,1,619,1614,977,0,908,3.9447,0.0097
620,1,620,1617,978,0,911,3.9274,0.0097
621,1,621,1619,976,0,916,3.9170,0.0097
622,1,622,1621,974,0,921,3.9127,0.0097
623,1,623,1623,974,0,924,3.9261,0.0097
624,1,624,1625,975,0,926,3.9251,0.0097
625,1,625,1628,974,0,930,3.9425,0.0097
626,1,626,1630,975,0,932,3.9374,0.0097
627,1,627,1632,974,0,935,3.9076,0.0097
628,1,628,1635,978,0,936,3.9376,0.0097
629,1,629,1638,976,0,941,3.9355,0.0097
630,1,630,1641,978,0,945,3.9294,0.0097
631,1,631,1643,977,0,949,3.9058,0.0097
632,1,632,1645,978,0,951,3.8896,0.0097
633,1,633,1647,977,0,954,3.8628,0.0097
634,1,634,1649,979,0,955,3.8733,0.0097
635,1,635,1652,980,0,958,3.8888,0.0097
636,1,636,1655,982,0,959,3.8982,0.0098
637,1,637,1657,980,0,963,3.8959,0.0097
638,1,638,1660,981,0,966,3.8869,0.0098
639,1,639,1662,983,0,966,3.8850,0.0098
640,1,640,1664,981,0,970,3.9001,0.0098
641,1,641,1666,981,0,972,3.8807,0.0098
642,1,642,1668,980,0,975,3.8980,0.0097
643,1,643,1670,980,0,977,3.8918,0.0097
644,1,644,1672,981,0,978,3.9032,0.0098
645,1,645,1674,983,0,979,3.9217,0.0098
646,1,646,1677,985,0,981,3.9492,0.0098
647,1,647,1679,984,0,984,3.9665,0.0098
648,1,648,1681,984,0,986,3.9360,0.0098
649,1,649,1683,982,0,990,3.9246,0.0098
650,1,650,1684,980,0,995,3.9449,0.0097
651,1,651,1685,980,0,997,3.9510,0.0097
652,1,652,1687,978,0,1001,3.9397,0.0097
653,1,653,1689,976,0,1005,3.9395,0.0097
654,1,654,1691,979,0,1005,3.8887,0.0097
655,1,655,1693,981,0,1005,3.9093,0.0098
656,1,656,1696,983,0,1006,3.8779,0.0098
657,1,657,1698,984,0,1007,3.8892,0.0098
658,1,658,1700,983,0,1011,3.8932,0.0098
659,1,659,1703,984,0,1015,3.9228,0.0098
660,1,660,1705,982,0,1019,3.9002,0.0098
661,1,661,1707,982,0,1023,3.8849,0.0098
662,1,662,1708,980,0,1026,3.9112,0.0097
663,1,663,1710,982,0,1026,3.8900,0.0098
664,1,664,1712,976,0,1034,3.9088,0.0097
665,1,665,1714,977,0,1038,3.8895,0.0097
666,1,666,1716,978,0,1040,3.9172,0.0097
667,1,667,1719,977,0,1045,3.9212,0.0097
668,1,668,1721,979,0,1046,3.9203,0.0097
669,1,669,1723,980,0,1047,3.8939,0.0097
670,1,670,1724,977,0,1051,3.8895,0.0097
671,1,671,1726,978,0,1053,3.8650,0.0097
672,1,672,1727,978,0,1054,3.8548,0.0097
673,1,673,1729,977,0,1057,3.8741,0.0097
674,1,674,1731,978,0,1059,3.8691,0.0097
675,1,675,1733,978,0,1062,3.8691,0.0097
676,1,676,1735,974,0,1068,3.8799,0.0097
677,1,677,1738,976,0,1070,3.8504,0.0097
678,1,678,1741,977,0,1073,3.8772,0.0097
679,1,679,1743,975,0,1077,3.9036,0.0097
680,1,680,1745,976,0,1078,3.9211,0.0097
681,1,681,1747,977,0,1079,3.9130,0.0097
682,1,682,1749,980,0,1079,3.8867,0.0097
683,1,683,1751,980,0,1081,3.9122,0.0097
684,1,684,1753,980,0,1083,3.8857,0.0097
685,1,685,1755,981,0,1085,3.8716,0.0098
686,1,686,1758,984,0,1085,3.8923,0.0098
687,1,687,1760,985,0,1086,3.9025,0.0098
688,1,688,1762,985,0,1088,3.8863,0.0098
689,1,689,1764,984,0,1091,3.8994,0.0098
690,1,690,1767,983,0,1095,3.8698,0.0098
691,1,691,1769,984,0,1097,3.8689,0.0098
692,1,692,1771,982,0,1101,3.8411,0.0098
693,1,693,1773,984,0,1103,3.8272,0.0098
694,1,694,1775,980,0,1109,3.8092,0.0097
695,1,695,1777,982,0,1111,3.8157,0.0098
696,1,696,1779,985,0,1111,3.8223,0.0098
697,1,697,1780,984,0,1113,3.8384,0.0098
698,1,698,1783,985,0,1115,3.8335,0.0098
699,1,699,1785,981,0,1121,3.8614,0.0098
700,1,700,1787,984,0,1122,3.8557,0.0098
701,1,701,1789,981,0,1128,3.8665,0.0098
702,1,702,1790,978,0,1132,3.8947,0.0097
703,1,703,1792,977,0,1136,3.8802,0.0097
704,1,704,1794,977,0,1139,3.8567,0.0097
705,1,705,1796,977,0,1141,3.8598,0.0097
706,1,706,1798,977,0,1144,3.8700,0.0097
707,1,707,1800,978,0,1146,3.8569,0.0097
708,1,708,1802,979,0,1147,3.8611,0.0097
709,1,709,1804,981,0,1147,3.8512,0.0098
710,1,710,1805,979,0,1150,3.8233,0.0097
711,1,711,1807,977,0,1155,3.8414,0.0097
712,1,712,1809,974,0,1163,3.8439,0.0097
713,1,713,1811,973,0,1167,3.8284,0.0097
714,1,714,1813,972,0,1171,3.8395,0.0097
715,1,715,1815,973,0,1172,3.8407,0.0097
716,1,716,1817,973,0,1174,3.8469,0.0097
717,1,717,1819,971,0,1178,3.8857,0.0097
718,1,718,1822,971,0,1182,3.8939,0.0097
719,1,719,1825,970,0,1186,3.8577,0.0096
720,1,720,1827,973,0,1187,3.8777,0.0097
721,1,721,1829,971,0,1191,3.8950,0.0097
722,1,722,1832,974,0,1191,3.9179,0.0097
723,1,723,1834,972,0,1195,3.8930,0.0097
724,1,724,1836,973,0,1198,3.8931,0.0097
725,1,725,1837,974,0,1199,3.9086,0.0097
726,1,726,1839,970,0,1205,3.9134,0.0096
727,1,727,1841,971,0,1207,3.9269,0.0097
728,1,728,1843,971,0,1210,3.9310,0.0097
729,1,729,1846,970,0,1214,3.9351,0.0096
730,1,730,1848,970,0,1216,3.9289,0.0096
731,1,731,1850,969,0,1220,3.9030,0.0096
732,1,732,1852,964,0,1227,3.8786,0.0096
733,1,733,1855,963,0,1231,3.8816,0.0096
734,1,734,1857,964,0,1234,3.8952,0.0096
735,1,735,1860,962,0,1239,3.9324,0.0096
736,1,736,1862,959,0,1245,3.9406,0.0095
737,1,737,1864,955,0,1251,3.9393,0.0095
738,1,738,1866,956,0,1254,3.9205,0.0095
739,1,739,1868,955,0,1257,3.9131,0.0095
740,1,740,1870,955,0,1259,3.8932,0.0095
741,1,741,1872,954,0,1262,3.9214,0.0095
742,1,742,1874,953,0,1266,3.9087,0.0095
743,1,743,1876,955,0,1266,3.9120,0.0095
744,1,744,1878,954,0,1269,3.9476,0.0095
745,1,745,1880,950,0,1275,3.9337,0.0095
746,1,746,1883,951,0,1278,3.9527,0.0095
747,1,747,1885,952,0,1280,3.9580,0.0095
748,1,748,1887,950,0,1284,3.9337,0.0095
749,1,749,1889,952,0,1285,3.8866,0.0095
750,1,750,1891,951,0,1288,3.8927,0.0095
751,1,751,1893,953,0,1288,3.8898,0.0095
752,1,752,1896,954,0,1290,3.9224,0.0095
753,1,753,1898,954,0,1292,3.9172,0.0095
754,1,754,1900,956,0,1293,3.9362,0.0095
755,1,755,1902,956,0,1295,3.9247,0.0095
756,1,756,1904,958,0,1296,3.9415,0.0095
757,1,757,1906,957,0,1299,3.9195,0.0095
758,1,758,1908,960,0,1299,3.9208,0.0096
759,1,759,1911,961,0,1301,3.9188,0.0096
760,1,760,1913,961,0,1303,3.9344,0.0096
761,1,761,1915,958,0,1308,3.9061,0.0095
762,1,762,1918,960,0,1310,3.9052,0.0096
763,1,763,1921,962,0,1311,3.8898,0.0096
764,1,764,1923,963,0,1312,3.9086,0.0096
765,1,765,1924,962,0,1314,3.9168,0.0096
766,1,766,1926,962,0,1316,3.9501,0.0096
767,1,767,1928,960,0,1320,3.9510,0.0096
768,1,768,1930,963,0,1321,3.9927,0.0096
769,1,769,1932,960,0,1326,4.0240,0.0096
770,1,770,1935,962,0,1328,4.0322,0.0096
771,1,771,1937,964,0,1329,3.9803,0.0096
772,1,772,1939,962,0,1333,3.9802,0.0096
773,1,773,1941,959,0,1338,3.9771,0.0095
774,1,774,1943,958,0,1342,3.9384,0.0095
775,1,775,1945,958,0,1346,3.9008,0.0095
776,1,776,1947,957,0,1349,3.9154,0.0095
777,1,777,1949,957,0,1351,3.9655,0.0095
778,1,778,1952,959,0,1352,3.9593,0.0095
779,1,779,1954,960,0,1354,3.9281,0.0096
780,1,780,1957,962,0,1356,3.9137,0.0096
781,1,781,1960,961,0,1361,3.8814,0.0096
782,1,782,1963,964,0,1362,3.8900,0.0096
783,1,783,1965,963,0,1365,3.8764,0.0096
784,1,784,1967,964,0,1366,3.8703,0.0096
785,1,785,1969,963,0,1369,3.8941,0.0096
786,1,786,1971,960,0,1374,3.9135,0.0096
787,1,787,1973,964,0,1374,3.8921,0.0096
788,1,788,1976,962,0,1379,3.9085,0.0096
789,1,789,1979,963,0,1381,3.9065,0.0096
790,1,790,1982,964,0,1383,3.9222,0.0096
791,1,791,1984,968,0,1383,3.9143,0.0096
792,1,792,1987,966,0,1388,3.9006,0.0096
793,1,793,1989,968,0,1389,3.9153,0.0096
794,1,794,1991,967,0,1392,3.8842,0.0096
795,1,795,1993,968,0,1395,3.8977,0.0096
796,1,796,1995,969,0,1397,3.9236,0.0096
797,1,797,1997,968,0,1401,3.9194,0.0096
798,1,798,1999,969,0,1403,3.9082,0.0096
799,1,799,2001,970,0,1404,3.8784,0.0096
800,1,800,2003,970,0,1406,3.8918,0.0096
801,1,801,2005,972,0,1407,3.9033,0.0097
802,1,802,2008,974,0,1409,3.8819,0.0097
803,1,803,2010,973,0,1412,3.8859,0.0097
804,1,804,2012,974,0,1413,3.8809,0.0097
805,1,805,2014,975,0,1415,3.8831,0.0097
806,1,806,2016,974,0,1418,3.8799,0.0097
807,1,807,2018,974,0,1421,3.8953,0.0097
808,1,808,2021,977,0,1422,3.8915,0.0097
809,1,809,2023,978,0,1423,3.8691,0.0097
810,1,810,2025,978,0,1425,3.9049,0.0097
811,1,811,2027,978,0,1428,3.9100,0.0097
812,1,812,2030,979,0,1430,3.9265,0.0097
813,1,813,2032,980,0,1431,3.9133,0.0097
814,1,814,2034,979,0,1434,3.9438,0.0097
815,1,815,2036,980,0,1435,3.9112,0.0097
816,1,816,2037,976,0,1440,3.8371,0.0097
817,1,817,2039,977,0,1443,3.8137,0.0097
818,1,818,2041,974,0,1448,3.8388,0.0097
819,1,819,2043,976,0,1450,3.8197,0.0097
820,1,820,2045,975,0,1453,3.8246,0.0097
821,1,821,2047,974,0,1457,3.8265,0.0097
822,1,822,2048,976,0,1457,3.8289,0.0097
823,1,823,2050,977,0,1458,3.8557,0.0097
824,1,824,2052,978,0,1459,3.8599,0.0097
825,1,825,2054,978,0,1461,3.8528,0.0097
826,1,826,2056,978,0,1463,3.8671,0.0097
827,1,827,2058,978,0,1465,3.8395,0.0097
828,1,828,2061,979,0,1467,3.8335,0.0097
829,1,829,2063,980,0,1468,3.8561,0.0097
830,1,830,2065,978,0,1472,3.8517,0.0097
831,1,831,2067,979,0,1475,3.8754,0.0097
832,1,832,2070,981,0,1476,3.8491,0.0098
833,1,833,2072,979,0,1480,3.8754,0.0097
834,1,834,2073,979,0,1483,3.8836,0.0097
835,1,835,2075,981,0,1484,3.8869,0.0098
836,1,836,2077,979,0,1488,3.9101,0.0097
837,1,837,2079,980,0,1490,3.9031,0.0097
838,1,838,2081,979,0,1493,3.9060,0.0097
839,1,839,2082,980,0,1494,3.9071,0.0097
840,1,840,2084,981,0,1496,3.9001,0.0098
841,1,841,2086,980,0,1499,3.9173,0.0097
842,1,842,2088,979,0,1502,3.9265,0.0097
843,1,843,2090,979,0,1504,3.9224,0.0097
844,1,844,2093,977,0,1509,3.9273,0.0097
845,1,845,2095,975,0,1514,3.8872,0.0097
846,1,846,2096,971,0,1520,3.9022,0.0097
847,1,847,2099,972,0,1522,3.9177,0.0097
848,1,848,2102,974,0,1523,3.9138,0.0097
849,1,849,2104,972,0,1528,3.8981,0.0097
850,1,850,2105,972,0,1530,3.8899,0.0097
851,1,851,2108,973,0,1532,3.8849,0.0097
852,1,852,2110,973,0,1534,3.8818,0.0097
853,1,853,2112,973,0,1536,3.8746,0.0097
854,1,854,2114,974,0,1537,3.8501,0.0097
855,1,855,2116,975,0,1538,3.8215,0.0097
856,1,856,2118,974,0,1541,3.8244,0.0097
857,1,857,2121,976,0,1542,3.8443,0.0097
858,1,858,2123,975,0,1545,3.8749,0.0097
859,1,859,2125,974,0,1549,3.8891,0.0097
860,1,860,2127,971,0,1554,3.8919,0.0097
861,1,861,2129,971,0,1557,3.8774,0.0097
862,1,862,2131,970,0,1561,3.9021,0.0096
863,1,863,2133,970,0,1563,3.8907,0.0096
864,1,864,2135,971,0,1564,3.8692,0.0097
865,1,865,2137,971,0,1567,3.8671,0.0097
866,1,866,2139,970,0,1570,3.8866,0.0096
867,1,867,2141,966,0,1576,3.8934,0.0096
868,1,868,2143,964,0,1581,3.8755,0.0096
869,1,869,2145,962,0,1585,3.9148,0.0096
870,1,870,2147,963,0,1587,3.9169,0.0096
871,1,871,2149,964,0,1588,3.9056,0.0096
872,1,872,2151,965,0,1589,3.9005,0.0096
873,1,873,2153,963,0,1593,3.9045,0.0096
874,1,874,2155,965,0,1594,3.8725,0.0096
875,1,875,2157,965,0,1597,3.9016,0.0096
876,1,876,2159,965,0,1599,3.9440,0.0096
877,1,877,2161,966,0,1601,3.9576,0.0096
878,1,878,2164,969,0,1602,3.9742,0.0096
879,1,879,2167,971,0,1603,3.9629,0.0097
880,1,880,2169,972,0,1604,3.9527,0.0097
881,1,881,2171,975,0,1604,3.9415,0.0097
882,1,882,2174,975,0,1607,3.9579,0.0097
883,1,883,2176,976,0,1608,3.9498,0.0097
884,1,884,2178,977,0,1609,3.9304,0.0097
885,1,885,2180,978,0,1611,3.9417,0.0097
886,1,886,2182,977,0,1614,3.9079,0.0097
887,1,887,2183,973,0,1619,3.8931,0.0097
888,1,888,2185,975,0,1621,3.8821,0.0097
889,1,889,2187,975,0,1623,3.8759,0.0097
890,1,890,2189,976,0,1625,3.8986,0.0097
891,1,891,2191,976,0,1628,3.8955,0.0097
892,1,892,2193,976,0,1631,3.8781,0.0097
893,1,893,2195,978,0,1633,3.8804,0.0097
894,1,894,2197,978,0,1635,3.8589,0.0097
895,1,895,2199,976,0,1639,3.8371,0.0097
896,1,896,2202,973,0,1646,3.8366,0.0097
897,1,897,2205,976,0,1648,3.8227,0.0097
898,1,898,2207,977,0,1649,3.8096,0.0097
899,1,899,2209,974,0,1654,3.8552,0.0097
900,1,900,2211,974,0,1658,3.8768,0.0097
901,1,901,2213,974,0,1661,3.8593,0.0097
902,1,902,2215,975,0,1664,3.8995,0.0097
903,1,903,2217,975,0,1666,3.9026,0.0097
904,1,904,2220,975,0,1669,3.9179,0.0097
905,1,905,2222,975,0,1671,3.9138,0.0097
906,1,906,2224,976,0,1673,3.9160,0.0097
907,1,907,2226,973,0,1678,3.9681,0.0097
908,1,908,2228,972,0,1681,3.9907,0.0097
909,1,909,2230,971,0,1684,3.9897,0.0097
910,1,910,2233,971,0,1687,3.9773,0.0097
911,1,911,2236,970,0,1691,3.9763,0.0096
912,1,912,2239,970,0,1695,3.9402,0.0096
913,1,913,2241,968,0,1700,3.9360,0.0096
914,1,914,2243,967,0,1704,3.9224,0.0096
915,1,915,2245,966,0,1707,3.9224,0.0096
916,1,916,2246,962,0,1713,3.9511,0.0096
917,1,917,2248,962,0,1716,3.9626,0.0096
918,1,918,2250,962,0,1718,3.9615,0.0096
919,1,919,2252,961,0,1721,4.0021,0.0096
920,1,920,2254,964,0,1721,3.9865,0.0096
921,1,921,2256,963,0,1724,3.9699,0.0096
922,1,922,2258,962,0,1728,3.9345,0.0096
923,1,923,2260,962,0,1730,3.9200,0.0096
924,1,924,2262,962,0,1732,3.8950,0.0096
925,1,925,2264,964,0,1732,3.8807,0.0096
926,1,926,2266,966,0,1732,3.8820,0.0096
927,1,927,2268,966,0,1734,3.8903,0.0096
928,1,928,2271,968,0,1736,3.8523,0.0096
929,1,929,2273,967,0,1739,3.8563,0.0096
930,1,930,2275,967,0,1741,3.8335,0.0096
931,1,931,2277,967,0,1744,3.8542,0.0096
932,1,932,2279,965,0,1748,3.8332,0.0096
933,1,933,2280,966,0,1749,3.8561,0.0096
934,1,934,2282,964,0,1753,3.8745,0.0096
935,1,935,2285,965,0,1755,3.9067,0.0096
936,1,936,2287,966,0,1756,3.8830,0.0096
937,1,937,2289,966,0,1758,3.9079,0.0096
938,1,938,2291,967,0,1759,3.8811,0.0096
939,1,939,2293,966,0,1762,3.8478,0.0096
940,1,940,2296,970,0,1763,3.8825,0.0096
941,1,941,2298,972,0,1764,3.9084,0.0097
942,1,942,2300,972,0,1766,3.8909,0.0097
943,1,943,2302,972,0,1769,3.8992,0.0097
944,1,944,2304,971,0,1772,3.8857,0.0097
945,1,945,2306,971,0,1775,3.8980,0.0097
946,1,946,2308,969,0,1780,3.8596,0.0096
947,1,947,2310,970,0,1784,3.8330,0.0096
948,1,948,2312,970,0,1787,3.8247,0.0096
949,1,949,2314,973,0,1788,3.8263,0.0097
950,1,950,2316,970,0,1793,3.8289,0.0096
951,1,951,2318,972,0,1795,3.8714,0.0097
952,1,952,2320,974,0,1795,3.8860,0.0097
953,1,953,2322,973,0,1798,3.8993,0.0097
954,1,954,2324,971,0,1802,3.8919,0.0097
955,1,955,2326,972,0,1804,3.9043,0.0097
956,1,956,2327,970,0,1807,3.9103,0.0096
957,1,957,2328,969,0,1809,3.9133,0.0096
958,1,958,2329,967,0,1813,3.9235,0.0096
959,1,959,2330,963,0,1819,3.8951,0.0096
960,1,960,2332,964,0,1821,3.8745,0.0096
961,1,961,2334,965,0,1823,3.8767,0.0096
962,1,962,2336,963,0,1827,3.8588,0.0096
963,1,963,2337,963,0,1829,3.8525,0.0096
964,1,964,2340,965,0,1830,3.8539,0.0096
965,1,965,2343,965,0,1833,3.8622,0.0096
966,1,966,2345,966,0,1837,3.8996,0.0096
967,1,967,2347,967,0,1838,3.9162,0.0096
968,1,968,2349,967,0,1840,3.9007,0.0096
969,1,969,2351,968,0,1841,3.8833,0.0096
970,1,970,2353,969,0,1842,3.8865,0.0096
971,1,971,2354,969,0,1844,3.9185,0.0096
972,1,972,2356,970,0,1845,3.9196,0.0096
973,1,973,2358,966,0,1852,3.9255,0.0096
974,1,974,2360,967,0,1854,3.9193,0.0096
975,1,975,2362,968,0,1855,3.9277,0.0096
976,1,976,2364,966,0,1859,3.9286,0.0096
977,1,977,2366,966,0,1862,3.9141,0.0096
978,1,978,2368,964,0,1867,3.8911,0.0096
979,1,979,2371,966,0,1869,3.8675,0.0096
980,1,980,2373,968,0,1869,3.8667,0.0096
981,1,981,2374,967,0,1871,3.8511,0.0096
982,1,982,2376,966,0,1874,3.8654,0.0096
983,1,983,2379,965,0,1878,3.8819,0.0096
984,1,984,2381,967,0,1878,3.9038,0.0096
985,1,985,2383,964,0,1883,3.9139,0.0096
986,1,986,2384,962,0,1888,3.9252,0.0096
987,1,987,2386,966,0,1888,3.9224,0.0096
988,1,988,2389,968,0,1889,3.9287,0.0096
989,1,989,2392,967,0,1893,3.9007,0.0096
990,1,990,2394,968,0,1895,3.9060,0.0096
991,1,991,2397,967,0,1899,3.9193,0.0096
992,1,992,2399,968,0,1900,3.9256,0.0096
993,1,993,2401,970,0,1901,3.9031,0.0096
994,1,994,2403,971,0,1902,3.9176,0.0097
995,1,995,2405,968,0,1907,3.9112,0.0096
996,1,996,2407,969,0,1908,3.9205,0.0096
997,1,997,2408,968,0,1910,3.9205,0.0096
998,1,998,2410,968,0,1912,3.9029,0.0096
999,1,999,2412,969,0,1913,3.9164,0.0096
1000,1,1000,2414,969,0,1915,3.9030,0.0096
1001,1,1001,2416,971,0,1915,3.9176,0.0097
1002,1,1002,2418,969,0,1919,3.8793,0.0096
1003,1,1003,2421,970,0,1922,3.8938,0.0096
1004,1,1004,2423,971,0,1924,3.8888,0.0097
1005,1,1005,2425,967,0,1930,3.8811,0.0096
1006,1,1006,2427,966,0,1934,3.9275,0.0096
1007,1,1007,2430,966,0,1938,3.9700,0.0096
1008,1,1008,2432,967,0,1940,3.9545,0.0096
1009,1,1009,2433,964,0,1944,3.9284,0.0096
1010,1,1010,2435,968,0,1944,3.9153,0.0096
1011,1,1011,2438,969,0,1946,3.9185,0.0096
1012,1,1012,2440,968,0,1949,3.8864,0.0096
1013,1,1013,2443,966,0,1955,3.8830,0.0096
1014,1,1014,2445,966,0,1959,3.9048,0.0096
1015,1,1015,2447,966,0,1963,3.9110,0.0096
1016,1,1016,2449,963,0,1968,3.8962,0.0096
1017,1,1017,2451,961,0,1972,3.8689,0.0096
1018,1,1018,2453,963,0,1972,3.8567,0.0096
1019,1,1019,2455,961,0,1976,3.8533,0.0096
1020,1,1020,2456,958,0,1980,3.8894,0.0095
1021,1,1021,2458,958,0,1982,3.8873,0.0095
1022,1,1022,2461,960,0,1984,3.8937,0.0096
1023,1,1023,2463,957,0,1990,3.8851,0.0095
1024,1,1024,2465,955,0,1994,3.8723,0.0095
1025,1,1025,2467,952,0,2001,3.8540,0.0095
1026,1,1026,2469,951,0,2005,3.8791,0.0095
1027,1,1027,2471,951,0,2007,3.8980,0.0095
1028,1,1028,2473,950,0,2011,3.9221,0.0095
1029,1,1029,2475,953,0,2011,3.9465,0.0095
1030,1,1030,2477,952,0,2014,3.9580,0.0095
1031,1,1031,2479,952,0,2016,3.9496,0.0095
1032,1,1032,2482,953,0,2019,3.9391,0.0095
1033,1,1033,2484,954,0,2020,3.9057,0.0095
1034,1,1034,2486,956,0,2020,3.8964,0.0095
1035,1,1035,2488,956,0,2022,3.9100,0.0095
1036,1,1036,2490,953,0,2027,3.8930,0.0095
1037,1,1037,2492,951,0,2031,3.9411,0.0095
1038,1,1038,2494,952,0,2033,3.9086,0.0095
1039,1,1039,2496,949,0,2038,3.9252,0.0094
1040,1,1040,2498,952,0,2038,3.9002,0.0095
1041,1,1041,2500,954,0,2038,3.9403,0.0095
1042,1,1042,2502,954,0,2040,3.9434,0.0095
1043,1,1043,2504,953,0,2043,3.9549,0.0095
1044,1,1044,2506,955,0,2043,3.9466,0.0095
1045,1,1045,2508,956,0,2044,3.9487,0.0095
1046,1,1046,2510,955,0,2047,3.9749,0.0095
1047,1,1047,2513,956,0,2051,3.9090,0.0095
1048,1,1048,2515,957,0,2052,3.8997,0.0095
1049,1,1049,2517,955,0,2057,3.9257,0.0095
1050,1,1050,2519,956,0,2059,3.9048,0.0095
1051,1,1051,2521,955,0,2062,3.9194,0.0095
1052,1,1052,2523,957,0,2064,3.8485,0.0095
1053,1,1053,2525,957,0,2066,3.8276,0.0095
1054,1,1054,2527,956,0,2069,3.8264,0.0095
1055,1,1055,2529,956,0,2073,3.8504,0.0095
1056,1,1056,2532,957,0,2075,3.8370,0.0095
1057,1,1057,2534,958,0,2076,3.8674,0.0095
1058,1,1058,2536,957,0,2079,3.8516,0.0095
1059,1,1059,2538,956,0,2084,3.8546,0.0095
1060,1,1060,2541,957,0,2086,3.8694,0.0095
1061,1,1061,2543,954,0,2091,3.8124,0.0095
1062,1,1062,2545,949,0,2098,3.8367,0.0094
1063,1,1063,2547,951,0,2099,3.8570,0.0095
1064,1,1064,2549,950,0,2102,3.8768,0.0095
1065,1,1065,2551,948,0,2107,3.8608,0.0094
1066,1,1066,2553,949,0,2109,3.8451,0.0094
1067,1,1067,2555,948,0,2112,3.8544,0.0094
1068,1,1068,2557,944,0,2118,3.8655,0.0094
1069,1,1069,2559,945,0,2120,3.8593,0.0094
1070,1,1070,2560,946,0,2121,3.8383,0.0094
1071,1,1071,2562,944,0,2125,3.8475,0.0094
1072,1,1072,2565,944,0,2130,3.8051,0.0094
1073,1,1073,2567,942,0,2134,3.8429,0.0094
1074,1,1074,2569,941,0,2138,3.8395,0.0094
1075,1,1075,2572,941,0,2142,3.8289,0.0094
1076,1,1076,2574,941,0,2144,3.8321,0.0094
1077,1,1077,2576,942,0,2145,3.8546,0.0094
1078,1,1078,2578,941,0,2148,3.8321,0.0094
1079,1,1079,2580,941,0,2150,3.8459,0.0094
1080,1,1080,2582,942,0,2152,3.8004,0.0094
1081,1,1081,2584,944,0,2153,3.8040,0.0094
1082,1,1082,2586,945,0,2155,3.8413,0.0094
1083,1,1083,2588,946,0,2156,3.8224,0.0094
1084,1,1084,2590,946,0,2158,3.7865,0.0094
1085,1,1085,2593,949,0,2160,3.8261,0.0094
1086,1,1086,2596,949,0,2163,3.8335,0.0094
1087,1,1087,2599,950,0,2165,3.8411,0.0095
1088,1,1088,2601,952,0,2166,3.8382,0.0095
1089,1,1089,2603,953,0,2167,3.8636,0.0095
