source,target
10564,1056400000010005
1056400000010005,10005
10565,105650000006042
105650000006042,6042
10566,1056600000010576
1056600000010576,10576
10566,105660000002608
105660000002608,2608
10566,1056600000010340
1056600000010340,10340
10568,105680000006459
105680000006459,6459
10569,10569000000401
10569000000401,401
10569,105690000002178
105690000002178,2178
10569,1056900000010602
1056900000010602,10602
10570,1057000000010484
1057000000010484,10484
10571,1057100000010545
1057100000010545,10545
10571,105710000001435
105710000001435,1435
10572,105720000005169
105720000005169,5169
10572,1057200000010591
1057200000010591,10591
10573,105730000003433
105730000003433,3433
10574,10574000000800
10574000000800,800
10574,105740000006829
105740000006829,6829
10575,1057500000010601
1057500000010601,10601
10575,105750000009811
105750000009811,9811
10575,1057500000010615
1057500000010615,10615
10576,10576000000874
10576000000874,874
10576,1057600000010566
1057600000010566,10566
10577,1057700000010557
1057700000010557,10557
10578,105780000008976
105780000008976,8976
10578,10578000000649
10578000000649,649
10579,105790000006073
105790000006073,6073
10579,1057900000010570
1057900000010570,10570
10580,1058000000010524
1058000000010524,10524
10581,105810000001754
105810000001754,1754
10581,105810000001794
105810000001794,1794
10582,105820000001453
105820000001453,1453
10582,105820000005102
105820000005102,5102
10583,105830000009737
105830000009737,9737
10584,10584000000122
10584000000122,122
10584,10584000000910
10584000000910,910
10585,1058500000010565
1058500000010565,10565
10586,105860000006082
105860000006082,6082
10586,105860000007972
105860000007972,7972
10586,105860000009486
105860000009486,9486
10587,10587000000446
10587000000446,446
10588,105880000009070
105880000009070,9070
10589,105890000009120
105890000009120,9120
10589,105890000003674
105890000003674,3674
10591,1059100000010572
1059100000010572,10572
10591,105910000008750
105910000008750,8750
10592,105920000001010
105920000001010,1010
859,8590000008266
8590000008266,8266
10593,1059300000010829
1059300000010829,10829
10594,1059400000010179
1059400000010179,10179
10594,105940000008947
105940000008947,8947
10595,105950000003449
105950000003449,3449
10595,1059500000010867
1059500000010867,10867
10596,105960000009171
105960000009171,9171
10597,1059700000010779
1059700000010779,10779
10597,1059700000010476
1059700000010476,10476
10598,1059800000010825
1059800000010825,10825
10598,105980000006971
105980000006971,6971
10599,105990000006070
105990000006070,6070
10600,106000000008120
106000000008120,8120
10600,1060000000010673
1060000000010673,10673
10600,1060000000010643
1060000000010643,10643
10601,106010000009250
106010000009250,9250
10601,1060100000010575
1060100000010575,10575
10602,1060200000010569
1060200000010569,10569
10603,106030000001252
106030000001252,1252
10604,10604000000763
10604000000763,763
10604,1060400000010092
1060400000010092,10092
10605,1060500000010613
1060500000010613,10613
10605,1060500000010614
1060500000010614,10614
10606,106060000001740
106060000001740,1740
10606,106060000001940
106060000001940,1940
10607,10607000000693
10607000000693,693
10608,1060800000010616
1060800000010616,10616
10608,1060800000010609
1060800000010609,10609
10609,1060900000010616
1060900000010616,10616
10609,106090000007628
106090000007628,7628
10611,106110000001229
106110000001229,1229
10611,106110000007895
106110000007895,7895
10612,106120000004760
106120000004760,4760
10612,106120000004876
106120000004876,4876
10613,106130000005512
106130000005512,5512
10613,1061300000010617
1061300000010617,10617
10613,1061300000010605
1061300000010605,10605
10614,1061400000010617
1061400000010617,10617
10614,1061400000010605
1061400000010605,10605
10614,106140000001646
106140000001646,1646
10615,106150000006723
106150000006723,6723
10615,106150000008332
106150000008332,8332
10615,1061500000010575
1061500000010575,10575
10616,1061600000010609
1061600000010609,10609
10616,106160000002407
106160000002407,2407
10617,1061700000010613
1061700000010613,10613
10617,1061700000010614
1061700000010614,10614
10618,10618000000432
10618000000432,432
10618,1061800000010561
1061800000010561,10561
10618,106180000002746
106180000002746,2746
10619,1061900000010809
1061900000010809,10809
10619,1061900000010643
1061900000010643,10643
10620,106200000007532
106200000007532,7532
10621,10621000000101
10621000000101,101
10622,106220000009120
106220000009120,9120
10622,106220000009127
106220000009127,9127
10623,106230000003116
106230000003116,3116
10624,106240000002110
106240000002110,2110
10625,106250000004795
106250000004795,4795
10625,106250000009262
106250000009262,9262
10627,1062700000010849
1062700000010849,10849
10627,106270000001947
106270000001947,1947
10628,106280000007389
106280000007389,7389
10629,106290000007144
106290000007144,7144
10629,106290000003004
106290000003004,3004
10630,10630000000612
10630000000612,612
10630,106300000001534
106300000001534,1534
10631,106310000009289
106310000009289,9289
10632,1063200000010453
1063200000010453,10453
10633,1063300000010634
1063300000010634,10634
10633,1063300000010652
1063300000010652,10652
10634,1063400000010633
1063400000010633,10633
10634,106340000004547
106340000004547,4547
10634,1063400000010636
1063400000010636,10636
10635,106350000009337
106350000009337,9337
10635,1063500000010639
1063500000010639,10639
10636,10636000000856
10636000000856,856
10636,1063600000010634
1063600000010634,10634
10636,1063600000010660
1063600000010660,10660
10637,106370000009337
106370000009337,9337
10637,106370000009294
106370000009294,9294
10638,106380000004731
106380000004731,4731
10638,106380000001813
106380000001813,1813
10639,1063900000010641
1063900000010641,10641
10640,106400000002765
106400000002765,2765
10640,106400000002637
106400000002637,2637
10640,106400000008135
106400000008135,8135
10641,1064100000010014
1064100000010014,10014
10642,106420000004728
106420000004728,4728
10642,1064200000010735
1064200000010735,10735
10643,1064300000010600
1064300000010600,10600
10643,1064300000010673
1064300000010673,10673
10643,1064300000010619
1064300000010619,10619
10644,1064400000010650
1064400000010650,10650
10644,106440000006723
106440000006723,6723
10645,1064500000010597
1064500000010597,10597
10646,1064600000010648
1064600000010648,10648
10647,1064700000010191
1064700000010191,10191
10648,1064800000010226
1064800000010226,10226
10649,1064900000010217
1064900000010217,10217
10650,106500000008921
106500000008921,8921
10650,1065000000010644
1065000000010644,10644
10650,1065000000010886
1065000000010886,10886
10650,106500000009599
106500000009599,9599
10651,106510000003355
106510000003355,3355
10651,10651000000885
10651000000885,885
10652,1065200000010633
1065200000010633,10633
10652,1065200000010660
1065200000010660,10660
10652,106520000003903
106520000003903,3903
10653,10653000000452
10653000000452,452
10653,106530000004780
106530000004780,4780
10654,106540000009140
106540000009140,9140
10654,106540000002054
106540000002054,2054
10655,106550000004847
106550000004847,4847
10656,1065600000010699
1065600000010699,10699
10658,1065800000010656
1065800000010656,10656
10658,1065800000010561
1065800000010561,10561
10659,1065900000010029
1065900000010029,10029
10659,106590000006254
106590000006254,6254
10660,1066000000010636
1066000000010636,10636
10660,1066000000010652
1066000000010652,10652
10661,106610000009433
106610000009433,9433
10661,106610000005396
106610000005396,5396
10662,1066200000010034
1066200000010034,10034
10662,1066200000010678
1066200000010678,10678
10663,1066300000010664
1066300000010664,10664
10663,106630000008966
106630000008966,8966
10664,106640000004026
106640000004026,4026
10664,1066400000010663
1066400000010663,10663
10665,10665000000312
10665000000312,312
10665,106650000005008
106650000005008,5008
10666,106660000007523
106660000007523,7523
10666,106660000003447
106660000003447,3447
10667,106670000009648
106670000009648,9648
10667,106670000009353
106670000009353,9353
10668,106680000009008
106680000009008,9008
10668,106680000001487
106680000001487,1487
10669,1066900000030
1066900000030,30
10669,106690000008535
106690000008535,8535
10670,1067000000010667
1067000000010667,10667
10670,106700000009349
106700000009349,9349
10671,106710000009108
106710000009108,9108
10671,106710000005775
106710000005775,5775
10672,106720000006858
106720000006858,6858
10672,1067200000010503
1067200000010503,10503
10673,1067300000010600
1067300000010600,10600
10673,1067300000010643
1067300000010643,10643
10673,1067300000010677
1067300000010677,10677
10674,106740000008077
106740000008077,8077
10674,106740000009919
106740000009919,9919
10675,106750000001812
106750000001812,1812
10676,106760000003482
106760000003482,3482
10677,1067700000010673
1067700000010673,10673
10677,106770000006347
106770000006347,6347
10677,106770000006854
106770000006854,6854
10678,1067800000010702
1067800000010702,10702
10678,1067800000010662
1067800000010662,10662
10679,106790000008129
106790000008129,8129
10680,106800000003504
106800000003504,3504
10680,1068000000010722
1068000000010722,10722
10680,106800000004301
106800000004301,4301
10681,106810000004163
106810000004163,4163
10681,106810000003571
106810000003571,3571
10682,106820000004154
106820000004154,4154
10682,106820000001763
106820000001763,1763
10683,106830000009666
106830000009666,9666
10683,1068300000067
1068300000067,67
10684,1068400000010686
1068400000010686,10686
10685,106850000008865
106850000008865,8865
10685,106850000006108
106850000006108,6108
10685,106850000006663
106850000006663,6663
10686,106860000001760
106860000001760,1760
10687,10687000000928
10687000000928,928
10688,1068800000010716
1068800000010716,10716
10688,10688000000109
10688000000109,109
10689,1068900000010828
1068900000010828,10828
10690,106900000005358
106900000005358,5358
10695,1069500000010688
1069500000010688,10688
10691,1069100000025
1069100000025,25
10693,106930000003068
106930000003068,3068
10694,1069400000010514
1069400000010514,10514
10695,1069500000010691
1069500000010691,10691
10716,107160000009552
107160000009552,9552
10696,1069600000010714
1069600000010714,10714
10697,106970000008536
106970000008536,8536
10697,106970000002885
106970000002885,2885
10698,106980000003594
106980000003594,3594
10698,106980000004108
106980000004108,4108
10699,1069900000010822
1069900000010822,10822
10699,1069900000010743
1069900000010743,10743
10700,1070000000010517
1070000000010517,10517
10700,107000000005814
107000000005814,5814
10700,107000000009725
107000000009725,9725
10701,1070100000010892
1070100000010892,10892
10701,1070100000010887
1070100000010887,10887
10702,107020000007692
107020000007692,7692
10702,1070200000010678
1070200000010678,10678
10703,107030000009667
107030000009667,9667
10703,1070300000010700
1070300000010700,10700
10704,107040000004568
107040000004568,4568
10704,1070400000010714
1070400000010714,10714
10705,107050000009667
107050000009667,9667
10705,107050000006924
107050000006924,6924
10705,1070500000010703
1070500000010703,10703
10706,107060000008225
107060000008225,8225
10706,107060000001631
107060000001631,1631
10707,107070000001694
107070000001694,1694
10708,107080000002471
107080000002471,2471
10709,107090000005238
107090000005238,5238
10710,1071000000010517
1071000000010517,10517
10710,107100000006735
107100000006735,6735
10711,107110000002236
107110000002236,2236
10711,107110000003045
107110000003045,3045
10712,1071200000010710
1071200000010710,10710
10712,1071200000010719
1071200000010719,10719
10713,10713000000132
10713000000132,132
10714,107140000009552
107140000009552,9552
10714,1071400000010704
1071400000010704,10704
10715,107150000003153
107150000003153,3153
10715,107150000001935
107150000001935,1935
10716,1071600000010696
1071600000010696,10696
10717,107170000003236
107170000003236,3236
10717,107170000007692
107170000007692,7692
10717,107170000003237
107170000003237,3237
10718,107180000003737
107180000003737,3737
10718,107180000001685
107180000001685,1685
10719,1071900000010712
1071900000010712,10712
10719,107190000009736
107190000009736,9736
10720,107200000005256
107200000005256,5256
10720,107200000001236
107200000001236,1236
10720,107200000008644
